TIMESTAMP,PREDICCION,PROB1,PREDICCION_2,PROB2
16:12:51,Act06,0.23777652576487146,Act09,0.18776565746961027
16:12:52,Act06,0.23777652576487146,Act09,0.18776565746961027
16:12:53,Act06,0.23777652576487146,Act09,0.18776565746961027
16:12:54,Act22,0.9210510926017389,Act06,0.06425702041711236
16:12:55,Act22,0.9210510926017389,Act06,0.06425702041711236
16:12:56,Act22,0.9210510926017389,Act06,0.06425702041711236
16:12:57,Act22,0.9210510926017389,Act06,0.06425702041711236
16:12:58,Act06,0.23777652576487146,Act09,0.18776565746961027
16:12:59,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:00,Act06,0.23777652576487146,Act09,0.18776565746961027
16:13:01,Act06,0.23777652576487146,Act09,0.18776565746961027
16:13:02,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:03,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:04,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:05,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:06,Act06,0.23777652576487146,Act09,0.18776565746961027
16:13:07,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:08,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:09,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:10,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:11,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:12,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:13,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:14,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:15,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:16,Act06,0.23777652576487146,Act09,0.18776565746961027
16:13:17,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:18,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:19,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:20,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:21,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:22,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:23,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:24,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:25,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:26,Act06,0.23777652576487146,Act09,0.18776565746961027
16:13:27,Act06,0.23777652576487146,Act09,0.18776565746961027
16:13:28,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:29,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:30,Act06,0.23777652576487146,Act09,0.18776565746961027
16:13:31,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:32,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:33,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:34,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:35,Act06,0.23777652576487146,Act09,0.18776565746961027
16:13:36,Act06,0.23777652576487146,Act09,0.18776565746961027
16:13:37,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:38,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:39,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:40,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:41,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:42,Act06,0.23777652576487146,Act09,0.18776565746961027
16:13:43,Act06,0.23777652576487146,Act09,0.18776565746961027
16:13:44,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:45,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:46,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:47,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:48,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:49,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:50,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:51,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:52,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:53,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:54,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:55,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:56,Act22,0.9210510926017389,Act06,0.06425702041711236
16:13:57,Act22,0.9210510926017389,Act06,0.06425702041711236
