TIMESTAMP,PREDICCION,PROB1,PREDICCION_2,PROB2
12:39:48,Act06,0.23777652576487146,Act09,0.18776565746961027
12:39:49,Act06,0.23777652576487146,Act09,0.18776565746961027
12:39:50,Act06,0.23777652576487146,Act09,0.18776565746961027
12:39:51,Act06,0.23777652576487146,Act09,0.18776565746961027
12:39:52,Act06,0.23777652576487146,Act09,0.18776565746961027
12:39:53,Act06,0.23777652576487146,Act09,0.18776565746961027
12:39:54,Act06,0.23777652576487146,Act09,0.18776565746961027
12:39:55,Act06,0.23777652576487146,Act09,0.18776565746961027
12:39:56,Act06,0.23777652576487146,Act09,0.18776565746961027
12:39:57,Act06,0.23777652576487146,Act09,0.18776565746961027
12:39:58,Act06,0.23777652576487146,Act09,0.18776565746961027
12:39:59,Act06,0.23777652576487146,Act09,0.18776565746961027
12:40:00,Act12,0.5726467112909936,Act15,0.29683839694866554
12:40:01,Act12,0.5726467112909936,Act15,0.29683839694866554
12:40:02,Act06,0.23777652576487146,Act09,0.18776565746961027
12:40:03,Act06,0.23777652576487146,Act09,0.18776565746961027
12:40:04,Act06,0.23777652576487146,Act09,0.18776565746961027
12:40:05,Act06,0.23777652576487146,Act09,0.18776565746961027
12:40:06,Act06,0.23777652576487146,Act09,0.18776565746961027
12:40:07,Act06,0.23777652576487146,Act09,0.18776565746961027
12:40:08,Act06,0.23777652576487146,Act09,0.18776565746961027
12:40:09,Act06,0.23777652576487146,Act09,0.18776565746961027
12:40:10,Act12,0.5726467112909936,Act15,0.29683839694866554
12:40:11,Act12,0.5726467112909936,Act15,0.29683839694866554
12:40:12,Act06,0.23777652576487146,Act09,0.18776565746961027
12:40:13,Act06,0.23777652576487146,Act09,0.18776565746961027
12:40:14,Act06,0.23777652576487146,Act09,0.18776565746961027
12:40:15,Act06,0.23777652576487146,Act09,0.18776565746961027
12:40:16,Act06,0.23777652576487146,Act09,0.18776565746961027
12:40:17,Act06,0.23777652576487146,Act09,0.18776565746961027
12:40:18,Act06,0.23777652576487146,Act09,0.18776565746961027
12:40:19,Act06,0.23777652576487146,Act09,0.18776565746961027
12:40:20,Act06,0.23777652576487146,Act09,0.18776565746961027
12:40:21,Act06,0.23777652576487146,Act09,0.18776565746961027
